Vehicle_ID,Manufacturer,Model,Year,,,,,,Price_USD,,,,,,Units_Sold_2024
1433,Porsche,Taycan,2017,,,,,,"$62,078.29",,,,,,16416
1434,Ferrari,Roma PHEV,2022,,,,,,"$65,210.63",,,,,,18606
1435,Toyota,Lexus UX 300e,2022,,,,,,"$31,450.55",,,,,,15784
1436,Toyota,bZ4X,2016,,,,,,"$102,408.71",,,,,,14003
1437,Subaru,Solterra,2025,,,,,,"$90,622.66",,,,,,17767
1438,Genesis,GV80 Electric,2021,,,,,,"$135,220.69",,,,,,2855
1439,BYD,Atto 3,2024,,,,,,"$140,940.34",,,,,,14890
1440,Lamborghini,Lanzador (upcoming EV),2015,,,,,,"$81,408.56",,,,,,16685
1441,Rivian,R1T,2021,,,,,,"$78,546.18",,,,,,15577
1442,Genesis,GV80 Electric,2016,,,,,,"$90,848.00",,,,,,12688
1443,Citroen,ë-C4,2024,,,,,,"$113,231.94",,,,,,10572
1444,Mini,Mini Aceman,2019,,,,,,"$37,041.92",,,,,,14509
1445,Li Auto,MEGA,2018,,,,,,"$49,543.12",,,,,,2624
1446,Ferrari,Ferrari EV (2025+),2017,,,,,,"$145,893.06",,,,,,17494
1447,Canoo,Pickup,2024,,,,,,"$54,749.62",,,,,,7779
1448,Subaru,Solterra,2016,,,,,,"$149,266.07",,,,,,65
1449,Honda,Honda e (discontinued),2023,,,,,,"$91,515.56",,,,,,2468
1450,Renault,Megane E-Tech,2021,,,,,,"$75,228.62",,,,,,19002
1451,Kia,EV9,2025,,,,,,"$108,485.87",,,,,,15596
1452,Cadillac,Lyriq,2021,,,,,,"$91,581.30",,,,,,5426
1453,Li Auto,L8,2025,,,,,,"$69,149.88",,,,,,18512
1454,Genesis,G80 Electric,2025,,,,,,"$101,080.36",,,,,,13308
1455,Volkswagen,ID.3,2023,,,,,,"$44,405.63",,,,,,9195
1456,Rivian,R1S,2024,,,,,,"$92,630.48",,,,,,4672
1457,Mercedes-Benz,EQE SUV,2018,,,,,,"$48,745.21",,,,,,14789
1458,Canoo,MPDV,2015,,,,,,"$140,194.90",,,,,,1377
1459,Fisker,Ocean,2021,,,,,,"$123,466.14",,,,,,17917
1460,Jaguar,I-PACE,2024,,,,,,"$115,476.02",,,,,,13213
1461,Cadillac,Optiq (upcoming),2023,,,,,,"$67,249.43",,,,,,8407
1462,Cadillac,Optiq (upcoming),2021,,,,,,"$80,034.35",,,,,,12352
1463,Jeep,Grand Cherokee 4xe (PHEV),2024,,,,,,"$120,179.48",,,,,,14776
1464,Porsche,Panamera EV,2021,,,,,,"$35,862.69",,,,,,6212
1465,Hyundai,Ioniq 5,2017,,,,,,"$35,960.44",,,,,,9992
1466,Genesis,GV70 Electric,2015,,,,,,"$44,185.05",,,,,,15403
1467,Chevrolet,Equinox EV,2024,,,,,,"$119,073.94",,,,,,4958
1468,Lotus,Eletre,2018,,,,,,"$81,372.86",,,,,,18624
1469,Canoo,Lifestyle Vehicle,2025,,,,,,"$40,221.01",,,,,,17242
1470,Ferrari,Roma PHEV,2022,,,,,,"$30,807.31",,,,,,6362
1471,Mini,Mini Aceman,2020,,,,,,"$89,504.17",,,,,,13731
1472,Citroen,Ami,2025,,,,,,"$119,305.30",,,,,,15060
1473,Lucid Motors,Lucid Gravity,2017,,,,,,"$64,393.34",,,,,,13630
1474,Opel,Corsa-e,2020,,,,,,"$86,452.32",,,,,,18263
1475,Hyundai,Ioniq 7 (upcoming),2018,,,,,,"$72,201.03",,,,,,16675
1476,Fisker,Pear (upcoming),2023,,,,,,"$130,220.14",,,,,,3832
1477,BMW,iX3,2022,,,,,,"$59,499.59",,,,,,602
1478,Cadillac,Optiq (upcoming),2023,,,,,,"$100,627.96",,,,,,17825
1479,XPeng,G9,2025,,,,,,"$31,493.71",,,,,,9256
1480,Zeekr,Zeekr X,2018,,,,,,"$36,659.25",,,,,,16620
1481,Citroen,ë-Spacetourer,2022,,,,,,"$35,107.21",,,,,,17722
1482,Canoo,MPDV,2025,,,,,,"$53,963.06",,,,,,18138
1483,Lamborghini,Revuelto (PHEV),2020,,,,,,"$43,372.61",,,,,,5207
1484,Nissan,Ariya,2018,,,,,,"$144,236.76",,,,,,4508
1485,Lucid Motors,Lucid Air,2022,,,,,,"$98,675.39",,,,,,13375
1486,Li Auto,L8,2018,,,,,,"$73,596.25",,,,,,12254
1487,Canoo,MPDV,2022,,,,,,"$141,375.16",,,,,,12155
1488,Volkswagen,ID.Buzz,2023,,,,,,"$30,961.71",,,,,,3875
1489,BMW,iX3,2018,,,,,,"$61,475.08",,,,,,19577
1490,Volvo,XC40 Recharge,2024,,,,,,"$104,793.72",,,,,,9675
1491,Rimac,Nevera,2019,,,,,,"$119,659.99",,,,,,18266
1492,Acura,ZDX (with GM Ultium),2023,,,,,,"$64,007.22",,,,,,19566
1493,BYD,Tang EV,2016,,,,,,"$75,586.34",,,,,,13862
1494,Geely,Geometry A,2019,,,,,,"$78,732.60",,,,,,12270
1495,Skoda,Enyaq,2016,,,,,,"$127,075.60",,,,,,4225
1496,Honda,Honda Prologue,2016,,,,,,"$61,841.79",,,,,,10481
1497,Changan,Q05,2015,,,,,,"$141,888.71",,,,,,13258
1498,Rivian,R1S,2020,,,,,,"$68,672.30",,,,,,12263
1499,Changan,SL03,2017,,,,,,"$126,154.66",,,,,,5372
1500,Cadillac,Celestiq,2021,,,,,,"$102,444.53",,,,,,9473
1501,Chevrolet,Bolt EUV,2023,,,,,,"$142,172.56",,,,,,15512
1502,GMC,Hummer EV Pickup,2018,,,,,,"$58,595.82",,,,,,13870
1503,Lucid Motors,Lucid Air,2017,,,,,,"$89,357.28",,,,,,15835
1504,Canoo,Pickup,2016,,,,,,"$76,680.48",,,,,,18058
1505,Jaguar,I-PACE,2015,,,,,,"$55,613.29",,,,,,4203
1506,Geely,Geometry C,2022,,,,,,"$90,747.84",,,,,,14514
1507,Rivian,EDV (Electric Delivery Van),2020,,,,,,"$67,583.03",,,,,,1231
1508,Great Wall Motors,ORA Ballet Cat,2019,,,,,,"$111,047.70",,,,,,4512
1509,Ferrari,SF90 Stradale (PHEV),2021,,,,,,"$78,580.56",,,,,,8597
1510,Renault,Megane E-Tech,2019,,,,,,"$55,063.89",,,,,,18819
1511,Dacia,Bigster EV (upcoming),2024,,,,,,"$118,811.14",,,,,,6800
1512,Canoo,Pickup,2021,,,,,,"$60,871.19",,,,,,17487
1513,Audi,e-tron,2020,,,,,,"$31,954.04",,,,,,4504
1514,Canoo,MPDV,2023,,,,,,"$129,205.31",,,,,,2104
1515,Opel,Grandland Electric,2023,,,,,,"$107,155.20",,,,,,2208
1516,Lotus,Eletre,2021,,,,,,"$60,650.14",,,,,,8880
1517,Nissan,Ariya,2023,,,,,,"$125,613.57",,,,,,5051
1518,XPeng,P7,2015,,,,,,"$76,102.93",,,,,,14733
1519,MG,MG ES5,2019,,,,,,"$120,192.95",,,,,,224
1520,NIO,EL7,2020,,,,,,"$36,898.78",,,,,,9913
1521,Audi,A6 e-tron (upcoming),2024,,,,,,"$131,763.61",,,,,,7647
1522,Canoo,Pickup,2015,,,,,,"$35,469.82",,,,,,13474
1523,Porsche,Taycan,2020,,,,,,"$103,045.60",,,,,,2169
1524,Great Wall Motors,ORA Ballet Cat,2022,,,,,,"$62,728.32",,,,,,431
1525,Rimac,Nevera,2022,,,,,,"$89,057.16",,,,,,8231
1526,Nissan,Ariya,2024,,,,,,"$147,910.92",,,,,,7643
1527,Fisker,Ocean,2020,,,,,,"$131,326.08",,,,,,9361
1528,Zeekr,Zeekr 007,2020,,,,,,"$38,003.24",,,,,,16412
1529,Citroen,Ami,2017,,,,,,"$126,717.71",,,,,,14069
1530,Peugeot,e-3008,2023,,,,,,"$80,398.80",,,,,,81
1531,XPeng,G6,2024,,,,,,"$147,807.12",,,,,,11855
1532,Ferrari,Roma PHEV,2021,,,,,,"$141,342.13",,,,,,16468
1533,Nissan,Leaf,2017,,,,,,"$127,506.17",,,,,,14680
1534,Mini,Mini Aceman,2019,,,,,,"$38,472.16",,,,,,17846
1535,GMC,Hummer EV Pickup,2022,,,,,,"$37,776.24",,,,,,12799
1536,XPeng,X9,2018,,,,,,"$93,014.84",,,,,,3564
1537,Jaguar,I-PACE,2025,,,,,,"$98,048.69",,,,,,16736
1538,Canoo,Lifestyle Vehicle,2025,,,,,,"$121,251.01",,,,,,4808
1539,Lamborghini,Revuelto (PHEV),2021,,,,,,"$114,772.81",,,,,,10360
1540,Li Auto,MEGA,2020,,,,,,"$52,921.07",,,,,,5597
1541,Rivian,R1T,2020,,,,,,"$138,608.20",,,,,,7295
1542,Toyota,Lexus UX 300e,2019,,,,,,"$39,161.99",,,,,,7432
1543,VinFast,VF 8,2015,,,,,,"$120,006.24",,,,,,14627
1544,BMW,iX,2018,,,,,,"$91,485.37",,,,,,7598
1545,Renault,Kangoo E-Tech,2019,,,,,,"$103,578.72",,,,,,19080
1546,BYD,Dolphin,2017,,,,,,"$58,022.57",,,,,,18511
1547,Pininfarina,Battista,2025,,,,,,"$66,010.31",,,,,,8108
1548,Zeekr,Zeekr 007,2015,,,,,,"$131,587.08",,,,,,11689
1549,Mazda,MX-30,2025,,,,,,"$83,034.41",,,,,,18498
1550,Audi,Q4 e-tron,2016,,,,,,"$76,392.48",,,,,,9430
1551,Peugeot,e-2008,2024,,,,,,"$106,430.63",,,,,,11399
1552,Nissan,Ariya,2017,,,,,,"$85,161.56",,,,,,4572
1553,Peugeot,e-5008,2018,,,,,,"$131,883.56",,,,,,2371
1554,Renault,Kangoo E-Tech,2021,,,,,,"$118,844.33",,,,,,9046
1555,Jaguar,I-PACE,2019,,,,,,"$72,055.42",,,,,,1721
1556,Lamborghini,Lanzador (upcoming EV),2018,,,,,,"$100,146.78",,,,,,11665
1557,Citroen,ë-C4,2025,,,,,,"$61,524.98",,,,,,10596
1558,Porsche,Panamera EV,2020,,,,,,"$141,043.15",,,,,,18765
1559,Subaru,Solterra,2018,,,,,,"$117,745.81",,,,,,11717
1560,Jaguar,I-PACE,2024,,,,,,"$46,081.57",,,,,,14268
1561,Kia,Niro EV,2015,,,,,,"$116,770.40",,,,,,3017
1562,Honda,e:Ny1,2021,,,,,,"$31,773.86",,,,,,13283
1563,Lotus,Emeya,2021,,,,,,"$78,785.54",,,,,,8008
1564,Audi,Q4 e-tron,2019,,,,,,"$36,335.26",,,,,,10981
1565,Nissan,Ariya,2017,,,,,,"$48,408.30",,,,,,19294
1566,Ford,Mustang Mach-E,2016,,,,,,"$118,822.63",,,,,,10469
1567,Jeep,Grand Cherokee 4xe (PHEV),2017,,,,,,"$33,303.76",,,,,,10051
1568,Volvo,XC40 Recharge,2018,,,,,,"$144,642.82",,,,,,9283
1569,Volkswagen,ID.4,2019,,,,,,"$81,383.62",,,,,,1786
1570,Faraday Future,FF 91,2018,,,,,,"$134,036.35",,,,,,15463
1571,Fisker,Pear (upcoming),2016,,,,,,"$69,901.87",,,,,,16741
1572,GMC,Hummer EV SUV,2021,,,,,,"$78,518.37",,,,,,14231
1573,Rimac,Nevera,2020,,,,,,"$106,054.84",,,,,,12722
1574,Jeep,Grand Cherokee 4xe (PHEV),2019,,,,,,"$133,609.35",,,,,,8894
1575,Mini,Mini Cooper SE,2021,,,,,,"$99,330.14",,,,,,7745
1576,Cadillac,Optiq (upcoming),2025,,,,,,"$90,011.17",,,,,,957
1577,Nissan,Ariya,2018,,,,,,"$123,001.86",,,,,,18149
1578,Nissan,Leaf,2021,,,,,,"$44,698.33",,,,,,13004
1579,Rimac,Nevera,2017,,,,,,"$114,303.75",,,,,,19171
1580,Acura,ZDX (with GM Ultium),2015,,,,,,"$109,793.25",,,,,,18584
1581,Hyundai,Ioniq 7 (upcoming),2022,,,,,,"$56,480.84",,,,,,902
1582,XPeng,G6,2024,,,,,,"$39,756.46",,,,,,15795
1583,Faraday Future,FF 91,2025,,,,,,"$97,602.21",,,,,,14226
1584,Cadillac,Lyriq,2015,,,,,,"$31,250.63",,,,,,816
1585,Subaru,Solterra,2015,,,,,,"$141,099.55",,,,,,1296
1586,Mazda,MX-30,2016,,,,,,"$61,335.98",,,,,,15664
1587,Mini,Mini Electric,2022,,,,,,"$95,225.42",,,,,,16236
1588,Rivian,R1T,2016,,,,,,"$66,414.61",,,,,,3015
1589,Volkswagen,ID.2all,2023,,,,,,"$88,149.47",,,,,,12075
1590,NIO,ES7,2021,,,,,,"$106,458.26",,,,,,9380
1591,Polestar,Polestar 3,2016,,,,,,"$39,888.14",,,,,,6079
1592,Audi,Q8 e-tron,2023,,,,,,"$51,060.04",,,,,,15943
1593,Faraday Future,FF 91,2022,,,,,,"$139,788.17",,,,,,7238
1594,Nissan,Ariya,2016,,,,,,"$71,744.17",,,,,,6036
1595,Acura,ZDX (with GM Ultium),2022,,,,,,"$33,106.84",,,,,,8993
1596,Volvo,XC40 Recharge,2021,,,,,,"$61,281.24",,,,,,13495
1597,Maserati,Grecale Folgore,2025,,,,,,"$94,355.84",,,,,,5286
1598,Volvo,C40 Recharge,2023,,,,,,"$94,326.00",,,,,,19513
1599,Chevrolet,Bolt EV,2019,,,,,,"$126,304.05",,,,,,973
1600,Lucid Motors,Lucid Gravity,2022,,,,,,"$30,918.69",,,,,,18236
1601,Cadillac,Celestiq,2023,,,,,,"$32,847.56",,,,,,10909
1602,VinFast,VFe34 (discontinued),2016,,,,,,"$125,984.09",,,,,,19996
1603,Nissan,Ariya,2018,,,,,,"$57,281.34",,,,,,14569
1604,Polestar,Polestar 5 (upcoming),2024,,,,,,"$144,938.60",,,,,,9117
1605,Ferrari,Ferrari EV (2025+),2015,,,,,,"$35,860.67",,,,,,12362
1606,Renault,Megane E-Tech,2021,,,,,,"$62,804.21",,,,,,7296
1607,Mini,Mini Aceman,2016,,,,,,"$56,394.24",,,,,,13034
1608,Toyota,Lexus RZ,2022,,,,,,"$135,172.73",,,,,,5705
1609,Subaru,Solterra,2015,,,,,,"$116,417.55",,,,,,10332
1610,Mazda,MX-30,2021,,,,,,"$63,306.05",,,,,,4731
1611,VinFast,VF 8,2025,,,,,,"$68,659.02",,,,,,4581
1612,Zeekr,Zeekr 007,2017,,,,,,"$41,905.05",,,,,,15204
1613,Opel,Corsa-e,2016,,,,,,"$75,893.97",,,,,,1081
1614,Jaguar,I-PACE,2024,,,,,,"$48,146.85",,,,,,6935
1615,GMC,Hummer EV Pickup,2022,,,,,,"$107,535.32",,,,,,12339
1616,Dacia,Bigster EV (upcoming),2022,,,,,,"$67,092.52",,,,,,9360
1617,Renault,5 E-Tech,2017,,,,,,"$86,246.77",,,,,,9435
1618,Geely,Geometry A,2016,,,,,,"$103,713.46",,,,,,11140
1619,Fisker,Ocean,2025,,,,,,"$33,180.33",,,,,,13329
1620,Audi,A6 e-tron (upcoming),2015,,,,,,"$105,127.63",,,,,,6700
1621,Polestar,Polestar 3,2017,,,,,,"$38,593.48",,,,,,13568
1622,Mahindra,XUV400,2016,,,,,,"$34,805.09",,,,,,18500
1623,Ford,F-150 Lightning,2016,,,,,,"$105,164.29",,,,,,8449
1624,Mahindra,XUV400,2025,,,,,,"$70,899.27",,,,,,993
1625,Faraday Future,FF 91,2017,,,,,,"$133,895.84",,,,,,10352
1626,Volvo,C40 Recharge,2022,,,,,,"$76,308.34",,,,,,5396
1627,Canoo,MPDV,2019,,,,,,"$105,056.91",,,,,,12552
1628,Pininfarina,Battista,2017,,,,,,"$120,083.26",,,,,,14445
1629,Opel,Corsa-e,2019,,,,,,"$99,063.36",,,,,,4828
1630,Mazda,Mazda EV (upcoming models),2022,,,,,,"$71,386.67",,,,,,1701
1631,Nissan,Leaf,2018,,,,,,"$96,660.07",,,,,,1838
1632,Seat,Avenger,2020,,,,,,"$117,581.26",,,,,,13970
1633,Tesla,Model S,2016,,,,,,"$143,897.80",,,,,,6669
1634,Citroen,ë-C4,2021,,,,,,"$124,798.03",,,,,,6777
1635,Tesla,Model X,2025,,,,,,"$135,204.97",,,,,,18620
1636,BMW,i3,2018,,,,,,"$141,663.41",,,,,,12828
1637,Great Wall Motors,ORA Lightning Cat,2023,,,,,,"$35,854.51",,,,,,2232
1638,Mazda,MX-30,2019,,,,,,"$70,791.66",,,,,,16877
1639,Rivian,R1S,2019,,,,,,"$104,935.85",,,,,,3604
1640,Canoo,Pickup,2023,,,,,,"$85,510.76",,,,,,6691
1641,Seat,Avenger,2021,,,,,,"$125,859.98",,,,,,14370
1642,Jeep,Grand Cherokee 4xe (PHEV),2025,,,,,,"$116,330.06",,,,,,17665
1643,Jeep,Wagoneer S,2021,,,,,,"$144,222.64",,,,,,4653
1644,Changan,Q05,2022,,,,,,"$62,122.16",,,,,,6632
1645,Ford,E-Transit,2018,,,,,,"$76,109.84",,,,,,12156
1646,Dacia,Jogger Hybrid,2017,,,,,,"$81,176.29",,,,,,17536
1647,Great Wall Motors,ORA Good Cat,2015,,,,,,"$115,802.95",,,,,,3960
1648,Mazda,MX-30,2020,,,,,,"$123,627.93",,,,,,4638
1649,Toyota,bZ4X,2018,,,,,,"$145,717.44",,,,,,13998
1650,Skoda,Elroq (upcoming),2024,,,,,,"$82,140.30",,,,,,19968
1651,Skoda,Enyaq Coupe,2023,,,,,,"$103,799.19",,,,,,11944
1652,Opel,Mokka-e,2024,,,,,,"$99,534.65",,,,,,9322
1653,Mini,Mini Electric,2021,,,,,,"$100,409.26",,,,,,13007
1654,Ford,Explorer EV (Europe),2015,,,,,,"$98,618.47",,,,,,7230
1655,Mazda,MX-30,2020,,,,,,"$98,454.60",,,,,,16559
1656,Acura,ZDX (with GM Ultium),2019,,,,,,"$54,920.21",,,,,,4652
1657,XPeng,X9,2020,,,,,,"$89,767.20",,,,,,4628
1658,Maserati,GranTurismo Folgore,2025,,,,,,"$68,355.55",,,,,,3753
1659,Genesis,GV70 Electric,2015,,,,,,"$68,432.19",,,,,,2929
1660,BMW,iX3,2015,,,,,,"$83,204.07",,,,,,5684
1661,Genesis,GV70 Electric,2020,,,,,,"$143,199.02",,,,,,7229
1662,Geely,Geometry C,2021,,,,,,"$139,942.80",,,,,,14060
1663,Audi,Q4 e-tron,2024,,,,,,"$131,616.50",,,,,,11431
1664,Lamborghini,Revuelto (PHEV),2025,,,,,,"$54,336.36",,,,,,10106
1665,Mini,Mini Cooper SE,2024,,,,,,"$120,896.17",,,,,,16228
1666,XPeng,G6,2025,,,,,,"$58,342.50",,,,,,12992
1667,Mercedes-Benz,G-Class Electric (upcoming),2021,,,,,,"$83,262.39",,,,,,13011
1668,XPeng,G9,2017,,,,,,"$99,693.62",,,,,,15737
1669,Ford,Explorer EV (Europe),2020,,,,,,"$130,632.55",,,,,,2373
1670,Mazda,MX-30,2022,,,,,,"$96,172.33",,,,,,12991
1671,Faraday Future,FF 91,2023,,,,,,"$67,004.38",,,,,,19774
1672,Honda,Honda Prologue,2024,,,,,,"$136,679.23",,,,,,4629
1673,Lucid Motors,Lucid Air,2016,,,,,,"$37,656.94",,,,,,13156
1674,Genesis,GV80 Electric,2017,,,,,,"$55,298.47",,,,,,16334
1675,Lucid Motors,Lucid Air,2017,,,,,,"$80,816.94",,,,,,9446
1676,Seat,Avenger,2022,,,,,,"$143,524.45",,,,,,12465
1677,Mahindra,XUV400,2020,,,,,,"$69,636.76",,,,,,13724
1678,MG,MG4 Electric,2025,,,,,,"$97,387.72",,,,,,5243
1679,Mahindra,XUV400,2021,,,,,,"$33,515.82",,,,,,9526
1680,Mercedes-Benz,EQS SUV,2024,,,,,,"$134,552.10",,,,,,779
1681,VinFast,VF 8,2020,,,,,,"$93,841.40",,,,,,19775
1682,Ferrari,SF90 Stradale (PHEV),2022,,,,,,"$131,344.36",,,,,,7919
1683,Nissan,Leaf,2021,,,,,,"$111,190.09",,,,,,3087
1684,Rivian,R1S,2018,,,,,,"$122,613.44",,,,,,6163
1685,Faraday Future,FF 91,2016,,,,,,"$134,272.47",,,,,,12461
1686,Faraday Future,FF 91,2016,,,,,,"$53,092.66",,,,,,1342
1687,Canoo,MPDV,2016,,,,,,"$138,225.25",,,,,,1024
1688,Volkswagen,ID.6,2017,,,,,,"$83,071.42",,,,,,12273
1689,Renault,5 E-Tech,2021,,,,,,"$60,904.63",,,,,,1940
1690,Ferrari,SF90 Stradale (PHEV),2016,,,,,,"$58,184.56",,,,,,10183
1691,Chevrolet,Volt (PHEV),2024,,,,,,"$114,467.86",,,,,,9188
1692,Canoo,MPDV,2023,,,,,,"$40,854.18",,,,,,9757
1693,Chevrolet,Bolt EUV,2023,,,,,,"$45,901.75",,,,,,10853
1694,Jeep,Wrangler 4xe (PHEV),2019,,,,,,"$114,869.76",,,,,,1249
1695,Genesis,GV70 Electric,2025,,,,,,"$78,960.03",,,,,,12773
1696,Faraday Future,FF 91,2022,,,,,,"$46,950.55",,,,,,5099
1697,Kia,Niro EV,2021,,,,,,"$111,527.69",,,,,,14785
1698,Tesla,Model Y,2025,,,,,,"$53,579.61",,,,,,12362
1699,Faraday Future,FF 91,2023,,,,,,"$67,161.43",,,,,,1547
1700,Genesis,GV60,2019,,,,,,"$112,181.29",,,,,,13892
1701,MG,MG ZS EV,2015,,,,,,"$38,600.51",,,,,,17874
1702,Mercedes-Benz,EQE,2015,,,,,,"$58,325.51",,,,,,12672
1703,Jaguar,I-PACE,2018,,,,,,"$114,169.65",,,,,,15928
1704,Great Wall Motors,ORA Good Cat,2015,,,,,,"$116,072.57",,,,,,18370
1705,VinFast,VF 6,2025,,,,,,"$56,002.99",,,,,,8677
1706,Subaru,Solterra,2019,,,,,,"$77,451.35",,,,,,7743
1707,Geely,Emgrand EV,2025,,,,,,"$131,574.88",,,,,,14438
1708,Volvo,XC40 Recharge,2020,,,,,,"$131,528.08",,,,,,9459
1709,NIO,ET7,2019,,,,,,"$80,911.55",,,,,,13634
1710,Skoda,Enyaq Coupe,2017,,,,,,"$57,211.71",,,,,,8582
1711,Nissan,Ariya,2021,,,,,,"$138,287.29",,,,,,9119
1712,Volvo,EX90,2025,,,,,,"$112,811.43",,,,,,19459
1713,Mini,Mini Aceman,2017,,,,,,"$63,619.15",,,,,,3086
1714,Maserati,GranTurismo Folgore,2017,,,,,,"$53,109.55",,,,,,1750
1715,Pininfarina,Battista,2023,,,,,,"$87,247.72",,,,,,3488
1716,Jaguar,I-PACE,2019,,,,,,"$72,713.54",,,,,,14177
1717,Mahindra,XUV400,2025,,,,,,"$59,190.48",,,,,,11547
1718,Canoo,Lifestyle Vehicle,2021,,,,,,"$139,662.71",,,,,,19332
1719,Jeep,Wrangler 4xe (PHEV),2021,,,,,,"$54,861.78",,,,,,5627
1720,NIO,ES6,2018,,,,,,"$103,670.43",,,,,,19728
1721,Polestar,Polestar 5 (upcoming),2025,,,,,,"$123,182.99",,,,,,19585
1722,Lamborghini,Revuelto (PHEV),2017,,,,,,"$48,495.26",,,,,,19667
1723,Peugeot,e-2008,2020,,,,,,"$134,117.56",,,,,,3981
1724,Maserati,GranTurismo Folgore,2018,,,,,,"$54,949.10",,,,,,19762
1725,Tesla,Model Y,2024,,,,,,"$104,611.49",,,,,,17641
1726,Volkswagen,ID.Buzz,2019,,,,,,"$85,308.27",,,,,,6756
1727,GMC,Hummer EV SUV,2018,,,,,,"$44,522.87",,,,,,5624
1728,Mercedes-Benz,EQA,2016,,,,,,"$37,359.71",,,,,,3084
1729,Kia,EV6,2019,,,,,,"$148,229.97",,,,,,19691
1730,Geely,Geometry C,2020,,,,,,"$91,770.46",,,,,,18872
1731,Kia,EV6,2022,,,,,,"$86,094.97",,,,,,1828
1732,Canoo,Lifestyle Vehicle,2021,,,,,,"$53,956.08",,,,,,1154
1733,Porsche,Macan EV,2022,,,,,,"$123,044.13",,,,,,2143
1734,Canoo,MPDV,2018,,,,,,"$66,665.25",,,,,,6154
1735,Li Auto,L8,2018,,,,,,"$60,882.51",,,,,,8336
1736,Chevrolet,Equinox EV,2021,,,,,,"$59,890.72",,,,,,682
1737,Toyota,bZ4X,2020,,,,,,"$121,094.19",,,,,,270
1738,Ferrari,Roma PHEV,2024,,,,,,"$102,112.77",,,,,,17138
1739,Tesla,Model S,2024,,,,,,"$143,944.79",,,,,,12363
1740,Zeekr,Zeekr 007,2022,,,,,,"$79,029.96",,,,,,19144
1741,Hyundai,Ioniq 6,2024,,,,,,"$55,787.14",,,,,,12851
1742,Fisker,Pear (upcoming),2021,,,,,,"$117,356.56",,,,,,5921
1743,Mazda,MX-30,2020,,,,,,"$147,168.59",,,,,,18894
1744,Mahindra,Born Electric (upcoming range),2019,,,,,,"$125,448.57",,,,,,14604
1745,Subaru,Solterra,2017,,,,,,"$134,555.19",,,,,,13476
1746,Lotus,Evija,2019,,,,,,"$134,180.69",,,,,,2771
1747,Opel,Corsa-e,2017,,,,,,"$126,781.50",,,,,,4830
1748,Mahindra,Born Electric (upcoming range),2020,,,,,,"$76,474.95",,,,,,9962
1749,Mazda,MX-30,2025,,,,,,"$116,247.70",,,,,,14409
1750,Li Auto,L7,2022,,,,,,"$56,380.90",,,,,,13548
1751,NIO,ES6,2021,,,,,,"$138,207.46",,,,,,8933
1752,Mazda,MX-30,2019,,,,,,"$131,813.00",,,,,,12756
1753,Li Auto,MEGA,2019,,,,,,"$87,602.22",,,,,,2892
1754,Rimac,Nevera,2018,,,,,,"$107,201.97",,,,,,11700
1755,MG,MG4 Electric,2018,,,,,,"$147,982.91",,,,,,6562
1756,Volkswagen,ID.6,2021,,,,,,"$34,418.30",,,,,,8045
1757,Jeep,Wagoneer S,2021,,,,,,"$149,234.21",,,,,,14674
1758,XPeng,P5,2016,,,,,,"$41,161.13",,,,,,19121
1759,XPeng,P5,2023,,,,,,"$115,441.78",,,,,,2221
1760,Dacia,Jogger Hybrid,2018,,,,,,"$52,312.30",,,,,,17531
1761,Porsche,Macan EV,2016,,,,,,"$93,832.09",,,,,,19358
1762,Honda,Honda Prologue,2023,,,,,,"$129,313.66",,,,,,5455
1763,Volvo,EX90,2025,,,,,,"$141,080.54",,,,,,2501
1764,Skoda,Enyaq,2015,,,,,,"$143,361.17",,,,,,17628
1765,Acura,ZDX (with GM Ultium),2016,,,,,,"$126,807.74",,,,,,5597
1766,NIO,ES8,2020,,,,,,"$71,419.42",,,,,,7220
1767,Maserati,Grecale Folgore,2023,,,,,,"$145,262.08",,,,,,10215
1768,Kia,EV6,2024,,,,,,"$118,260.66",,,,,,9672
1769,Hyundai,Ioniq 6,2021,,,,,,"$72,763.02",,,,,,9726
1770,Geely,Geometry C,2023,,,,,,"$136,559.93",,,,,,13329
1771,Dacia,Bigster EV (upcoming),2018,,,,,,"$97,003.41",,,,,,8745
1772,Ford,Mustang Mach-E,2021,,,,,,"$146,603.88",,,,,,1929
1773,Renault,5 E-Tech,2017,,,,,,"$46,967.44",,,,,,11660
1774,XPeng,G6,2025,,,,,,"$33,657.24",,,,,,11313
1775,Volvo,C40 Recharge,2025,,,,,,"$121,207.60",,,,,,15181
1776,Lamborghini,Lanzador (upcoming EV),2024,,,,,,"$142,713.07",,,,,,10852
1777,MG,MG ZS EV,2017,,,,,,"$75,612.40",,,,,,419
1778,VinFast,VF 8,2019,,,,,,"$102,838.46",,,,,,16471
1779,Jeep,Wagoneer S,2021,,,,,,"$138,069.61",,,,,,16667
1780,Geely,Emgrand EV,2021,,,,,,"$76,722.34",,,,,,2889
1781,Faraday Future,FF 91,2023,,,,,,"$63,251.30",,,,,,16676
1782,Rivian,R1S,2016,,,,,,"$97,214.34",,,,,,15060
1783,Renault,Megane E-Tech,2020,,,,,,"$135,924.60",,,,,,7243
1784,Mini,Mini Aceman,2021,,,,,,"$121,096.70",,,,,,4890
1785,Mercedes-Benz,EQE SUV,2025,,,,,,"$49,769.96",,,,,,6870
1786,Zeekr,Zeekr 009,2021,,,,,,"$79,140.51",,,,,,7169
