Brand,Model_Name,Year,Price_USD,Units_Sold_2024,battery_capacity_kwh,range_km,efficiency_wh_per_km,fast_charging_power_kw_dc,Vehicle_ID,efficiency_km_per_kwh
Faraday Future,FF 91,2025.0,111222.71,11666.0,,,,,1810.0,
Faraday Future,FF 91,2025.0,128138.36,5120.0,,,,,1873.0,
Faraday Future,FF 91,2015.0,98848.13,3041.0,,,,,1908.0,
Faraday Future,FF 91,2022.0,38916.71,3032.0,,,,,2017.0,
Faraday Future,FF 91,2025.0,95278.98,17396.0,,,,,2112.0,
Faraday Future,FF 91,2020.0,61113.95,7818.0,,,,,2142.0,
Faraday Future,FF 91,2021.0,81825.75,12913.0,,,,,2147.0,
Faraday Future,FF 91,2020.0,90934.75,14811.0,,,,,2168.0,
Faraday Future,FF 91,2016.0,125319.84,11669.0,,,,,2174.0,
Faraday Future,FF 91,2020.0,82424.16,7665.0,,,,,2243.0,
Faraday Future,FF 91,2022.0,130977.7,6279.0,,,,,2272.0,
Faraday Future,FF 91,2018.0,133841.24,798.0,,,,,2283.0,
Faraday Future,FF 91,2021.0,89440.54,462.0,,,,,2452.0,
Faraday Future,FF 91,2020.0,70149.59,5583.0,,,,,2492.0,
Faraday Future,FF 91,2018.0,104328.15,16038.0,,,,,2500.0,
Faraday Future,FF 91,2022.0,112490.97,6906.0,,,,,2606.0,
Faraday Future,FF 91,2025.0,76057.57,1669.0,,,,,2741.0,
Faraday Future,FF 91,2020.0,139737.66,585.0,,,,,2791.0,
Faraday Future,FF 91,2015.0,71288.36,18834.0,,,,,2843.0,
Faraday Future,FF 91,2018.0,97676.93,19315.0,,,,,2880.0,
Faraday Future,FF 91,2020.0,96259.98,1495.0,,,,,2937.0,
Faraday Future,FF 91,2021.0,138825.89,16892.0,,,,,2951.0,
Tesla,Model Y,2019.0,144878.12,18978.0,,,,,16.0,
Tesla,Model Y,2024.0,45894.79,9912.0,,,,,19.0,
Tesla,Model Y,2025.0,120315.14,5036.0,,,,,533.0,
Tesla,Model Y,2017.0,119484.9,6263.0,,,,,642.0,
Tesla,Model Y,2017.0,140170.03,3275.0,,,,,975.0,
Tesla,Model Y,2018.0,126551.18,11694.0,,,,,1010.0,
Tesla,Model Y,2025.0,53579.61,12362.0,,,,,1698.0,
Tesla,Model Y,2024.0,104611.49,17641.0,,,,,1725.0,
Tesla,Model Y,2024.0,135594.57,1591.0,,,,,1843.0,
Tesla,Model Y,2023.0,125753.56,16733.0,,,,,1999.0,
Tesla,Model Y,2015.0,30447.82,3936.0,,,,,2125.0,
Tesla,Model Y,2017.0,132144.16,6322.0,,,,,2495.0,
Tesla,Model Y,2018.0,145270.93,10664.0,,,,,2847.0,
Tesla,Model Y,2023.0,104697.82,2161.0,,,,,2897.0,
Maserati,Grecale Folgore,2020.0,90939.42,3928.0,95.0,400.0,220.0,110.0,17.0,4.2105263157894735
Maserati,Grecale Folgore,2020.0,143953.41,7142.0,95.0,400.0,220.0,110.0,37.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,49910.73,9964.0,95.0,400.0,220.0,110.0,50.0,4.2105263157894735
Maserati,Grecale Folgore,2017.0,77639.35,18610.0,95.0,400.0,220.0,110.0,129.0,4.2105263157894735
Maserati,Grecale Folgore,2017.0,106313.02,10076.0,95.0,400.0,220.0,110.0,194.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,80905.13,2363.0,95.0,400.0,220.0,110.0,262.0,4.2105263157894735
Maserati,Grecale Folgore,2019.0,131950.47,18074.0,95.0,400.0,220.0,110.0,271.0,4.2105263157894735
Maserati,Grecale Folgore,2017.0,49368.5,656.0,95.0,400.0,220.0,110.0,737.0,4.2105263157894735
Maserati,Grecale Folgore,2021.0,113958.46,7151.0,95.0,400.0,220.0,110.0,763.0,4.2105263157894735
Maserati,Grecale Folgore,2020.0,98878.2,17615.0,95.0,400.0,220.0,110.0,857.0,4.2105263157894735
Maserati,Grecale Folgore,2016.0,37917.87,17517.0,95.0,400.0,220.0,110.0,989.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,55414.22,17047.0,95.0,400.0,220.0,110.0,1018.0,4.2105263157894735
Maserati,Grecale Folgore,2017.0,50438.18,16107.0,95.0,400.0,220.0,110.0,1064.0,4.2105263157894735
Maserati,Grecale Folgore,2016.0,95535.01,7590.0,95.0,400.0,220.0,110.0,1065.0,4.2105263157894735
Maserati,Grecale Folgore,2024.0,56446.88,506.0,95.0,400.0,220.0,110.0,1387.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,49908.47,9158.0,95.0,400.0,220.0,110.0,1409.0,4.2105263157894735
Maserati,Grecale Folgore,2024.0,59671.94,12263.0,95.0,400.0,220.0,110.0,1410.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,94355.84,5286.0,95.0,400.0,220.0,110.0,1597.0,4.2105263157894735
Maserati,Grecale Folgore,2023.0,145262.08,10215.0,95.0,400.0,220.0,110.0,1767.0,4.2105263157894735
Maserati,Grecale Folgore,2024.0,94968.16,1686.0,95.0,400.0,220.0,110.0,1835.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,105178.11,15824.0,95.0,400.0,220.0,110.0,1861.0,4.2105263157894735
Maserati,Grecale Folgore,2019.0,94681.79,2927.0,95.0,400.0,220.0,110.0,2039.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,120145.63,3323.0,95.0,400.0,220.0,110.0,2093.0,4.2105263157894735
Maserati,Grecale Folgore,2018.0,52383.56,1405.0,95.0,400.0,220.0,110.0,2145.0,4.2105263157894735
Maserati,Grecale Folgore,2019.0,140262.98,8495.0,95.0,400.0,220.0,110.0,2302.0,4.2105263157894735
Maserati,Grecale Folgore,2020.0,102689.87,13292.0,95.0,400.0,220.0,110.0,2310.0,4.2105263157894735
Maserati,Grecale Folgore,2021.0,41964.6,145.0,95.0,400.0,220.0,110.0,2399.0,4.2105263157894735
Maserati,Grecale Folgore,2025.0,148196.18,3374.0,95.0,400.0,220.0,110.0,2436.0,4.2105263157894735
Maserati,Grecale Folgore,2021.0,114912.49,11416.0,95.0,400.0,220.0,110.0,2977.0,4.2105263157894735
Polestar,Polestar 2,2024.0,54511.1,10360.0,,,,,18.0,
Polestar,Polestar 2,2022.0,92361.01,14629.0,,,,,514.0,
Polestar,Polestar 2,2018.0,93855.81,7205.0,,,,,671.0,
Polestar,Polestar 2,2021.0,78665.4,8152.0,,,,,1002.0,
Polestar,Polestar 2,2023.0,57468.99,14047.0,,,,,1066.0,
Polestar,Polestar 2,2017.0,85796.8,18440.0,,,,,1866.0,
Polestar,Polestar 2,2023.0,144220.2,2483.0,,,,,2255.0,
Polestar,Polestar 2,2015.0,43816.67,226.0,,,,,2309.0,
Polestar,Polestar 2,2020.0,118818.03,7818.0,,,,,2390.0,
Polestar,Polestar 2,2020.0,126774.65,12199.0,,,,,2521.0,
Polestar,Polestar 2,2015.0,33992.3,2364.0,,,,,2683.0,
Polestar,Polestar 2,2024.0,145609.07,11975.0,,,,,2689.0,
Polestar,Polestar 2,2021.0,93225.72,9332.0,,,,,2906.0,
Polestar,Polestar 2,2025.0,30619.88,10830.0,,,,,2942.0,
Skoda,Elroq (upcoming),2019.0,80829.09,5294.0,,,,,21.0,
Skoda,Elroq (upcoming),2025.0,109606.5,18166.0,,,,,27.0,
Skoda,Elroq (upcoming),2023.0,94471.02,15171.0,,,,,138.0,
Skoda,Elroq (upcoming),2016.0,30520.52,5806.0,,,,,250.0,
Skoda,Elroq (upcoming),2017.0,82482.66,17140.0,,,,,469.0,
Skoda,Elroq (upcoming),2018.0,114709.68,8939.0,,,,,761.0,
Skoda,Elroq (upcoming),2020.0,112414.37,3139.0,,,,,769.0,
Skoda,Elroq (upcoming),2020.0,143402.93,7283.0,,,,,1078.0,
Skoda,Elroq (upcoming),2025.0,131017.74,14503.0,,,,,1232.0,
Skoda,Elroq (upcoming),2024.0,107761.7,3947.0,,,,,1379.0,
Skoda,Elroq (upcoming),2024.0,82140.3,19968.0,,,,,1650.0,
Skoda,Elroq (upcoming),2019.0,80397.0,7272.0,,,,,1882.0,
Skoda,Elroq (upcoming),2017.0,69149.66,638.0,,,,,1934.0,
Skoda,Elroq (upcoming),2016.0,127004.94,13313.0,,,,,2139.0,
Skoda,Elroq (upcoming),2020.0,49347.77,2304.0,,,,,2253.0,
Skoda,Elroq (upcoming),2020.0,142436.39,15334.0,,,,,2266.0,
Skoda,Elroq (upcoming),2016.0,143327.97,4624.0,,,,,2332.0,
Skoda,Elroq (upcoming),2023.0,108563.42,3375.0,,,,,2465.0,
Skoda,Elroq (upcoming),2022.0,80041.32,18840.0,,,,,2501.0,
Skoda,Elroq (upcoming),2020.0,36188.94,10519.0,,,,,2533.0,
Skoda,Elroq (upcoming),2016.0,127009.04,17478.0,,,,,2734.0,
Skoda,Elroq (upcoming),2022.0,74184.35,13976.0,,,,,2857.0,
Skoda,Elroq (upcoming),2023.0,145742.67,6722.0,,,,,2866.0,
Skoda,Elroq (upcoming),2015.0,78257.61,12371.0,,,,,2879.0,
Skoda,Elroq (upcoming),2018.0,53758.94,17563.0,,,,,3007.0,
Geely,Emgrand EV,2021.0,130151.4,11724.0,,,,,22.0,
Geely,Emgrand EV,2019.0,68841.71,17404.0,,,,,315.0,
Geely,Emgrand EV,2015.0,140836.41,4348.0,,,,,357.0,
Geely,Emgrand EV,2021.0,62826.25,555.0,,,,,905.0,
Geely,Emgrand EV,2024.0,49450.75,3686.0,,,,,1098.0,
Geely,Emgrand EV,2025.0,50697.9,14227.0,,,,,1113.0,
Geely,Emgrand EV,2017.0,148379.48,7418.0,,,,,1159.0,
Geely,Emgrand EV,2025.0,131574.88,14438.0,,,,,1707.0,
Geely,Emgrand EV,2021.0,76722.34,2889.0,,,,,1780.0,
Geely,Emgrand EV,2021.0,76469.1,10149.0,,,,,2458.0,
Geely,Emgrand EV,2023.0,90449.46,1955.0,,,,,2475.0,
Geely,Emgrand EV,2022.0,129957.22,9815.0,,,,,2558.0,
Geely,Emgrand EV,2021.0,97228.32,9749.0,,,,,2562.0,
Geely,Emgrand EV,2018.0,110537.2,14405.0,,,,,2671.0,
Geely,Emgrand EV,2019.0,59260.13,18859.0,,,,,2678.0,
Geely,Emgrand EV,2023.0,51901.3,7863.0,,,,,2812.0,
Skoda,Enyaq,2025.0,119937.31,10885.0,,,,,23.0,
Skoda,Enyaq,2015.0,51359.06,12715.0,,,,,263.0,
Skoda,Enyaq,2021.0,48453.06,19470.0,,,,,464.0,
Skoda,Enyaq,2025.0,81253.74,3988.0,,,,,511.0,
Skoda,Enyaq,2023.0,65225.4,16892.0,,,,,594.0,
Skoda,Enyaq,2017.0,127540.21,15081.0,,,,,775.0,
Skoda,Enyaq,2021.0,39150.23,17669.0,,,,,1040.0,
Skoda,Enyaq,2022.0,78610.16,17715.0,,,,,1067.0,
Skoda,Enyaq,2018.0,103913.83,7276.0,,,,,1229.0,
Skoda,Enyaq,2018.0,106199.97,14223.0,,,,,1287.0,
Skoda,Enyaq,2019.0,34446.65,2979.0,,,,,1349.0,
Skoda,Enyaq,2016.0,127075.6,4225.0,,,,,1495.0,
Skoda,Enyaq,2015.0,143361.17,17628.0,,,,,1764.0,
Skoda,Enyaq,2018.0,75627.07,19577.0,,,,,1838.0,
Skoda,Enyaq,2025.0,73988.88,2233.0,,,,,1850.0,
Skoda,Enyaq,2021.0,72617.56,9557.0,,,,,1930.0,
Skoda,Enyaq,2018.0,107033.26,12287.0,,,,,2205.0,
Skoda,Enyaq,2021.0,117109.05,14955.0,,,,,2287.0,
Skoda,Enyaq,2021.0,90063.94,10102.0,,,,,2816.0,
Skoda,Enyaq,2020.0,36238.3,16096.0,,,,,2888.0,
Skoda,Enyaq,2015.0,34774.36,11781.0,,,,,2988.0,
Skoda,Enyaq,2019.0,65753.59,7583.0,,,,,3016.0,
Mini,Mini Electric,2021.0,91128.68,19024.0,,,,,25.0,
Mini,Mini Electric,2016.0,123543.15,8654.0,,,,,239.0,
Mini,Mini Electric,2017.0,67142.2,115.0,,,,,345.0,
Mini,Mini Electric,2022.0,48512.07,15948.0,,,,,370.0,
Mini,Mini Electric,2018.0,35281.5,17750.0,,,,,545.0,
Mini,Mini Electric,2024.0,47794.06,4172.0,,,,,816.0,
Mini,Mini Electric,2016.0,60080.48,8740.0,,,,,826.0,
Mini,Mini Electric,2022.0,132628.07,14073.0,,,,,987.0,
Mini,Mini Electric,2024.0,89051.29,2188.0,,,,,1059.0,
Mini,Mini Electric,2022.0,95225.42,16236.0,,,,,1587.0,
Mini,Mini Electric,2021.0,100409.26,13007.0,,,,,1653.0,
Mini,Mini Electric,2019.0,54090.98,192.0,,,,,1913.0,
Mini,Mini Electric,2022.0,119683.58,781.0,,,,,1916.0,
Mini,Mini Electric,2021.0,84036.26,4351.0,,,,,2071.0,
Mini,Mini Electric,2022.0,138746.77,7134.0,,,,,2260.0,
Mini,Mini Electric,2024.0,115955.9,14172.0,,,,,2350.0,
Mini,Mini Electric,2017.0,32110.5,3471.0,,,,,2482.0,
Mini,Mini Electric,2016.0,68014.73,5825.0,,,,,2486.0,
Mini,Mini Electric,2022.0,92468.58,19103.0,,,,,2665.0,
Chevrolet,Bolt EV,2024.0,148108.3,17036.0,,,,,26.0,
Chevrolet,Bolt EV,2022.0,142070.41,4393.0,,,,,993.0,
Chevrolet,Bolt EV,2019.0,126304.05,973.0,,,,,1599.0,
Chevrolet,Bolt EV,2015.0,124416.65,9204.0,,,,,1905.0,
Chevrolet,Bolt EV,2022.0,31713.78,16371.0,,,,,2478.0,
Chevrolet,Bolt EV,2021.0,60868.22,11669.0,,,,,2776.0,
Chevrolet,Bolt EV,2024.0,67936.44,14947.0,,,,,2920.0,
Lucid Motors,Lucid Gravity,2025.0,66113.98,10559.0,,,,,28.0,
Lucid Motors,Lucid Gravity,2023.0,130787.02,1071.0,,,,,172.0,
Lucid Motors,Lucid Gravity,2021.0,57255.11,2510.0,,,,,703.0,
Lucid Motors,Lucid Gravity,2025.0,62576.83,8390.0,,,,,798.0,
Lucid Motors,Lucid Gravity,2025.0,59493.13,2134.0,,,,,871.0,
Lucid Motors,Lucid Gravity,2022.0,35264.96,14570.0,,,,,932.0,
Lucid Motors,Lucid Gravity,2017.0,64393.34,13630.0,,,,,1473.0,
Lucid Motors,Lucid Gravity,2022.0,30918.69,18236.0,,,,,1600.0,
Lucid Motors,Lucid Gravity,2019.0,142640.58,7777.0,,,,,1915.0,
Lucid Motors,Lucid Gravity,2023.0,68336.99,18718.0,,,,,1928.0,
Lucid Motors,Lucid Gravity,2024.0,86128.31,12748.0,,,,,1946.0,
Lucid Motors,Lucid Gravity,2020.0,146996.23,12744.0,,,,,2062.0,
Lucid Motors,Lucid Gravity,2017.0,30054.61,16862.0,,,,,2231.0,
Lucid Motors,Lucid Gravity,2025.0,50127.75,5831.0,,,,,2365.0,
Lucid Motors,Lucid Gravity,2022.0,107703.04,16880.0,,,,,2498.0,
Geely,Geometry C,2025.0,64054.37,4828.0,,,,,29.0,
Geely,Geometry C,2018.0,147341.1,3003.0,,,,,71.0,
Geely,Geometry C,2024.0,85061.81,7221.0,,,,,290.0,
Geely,Geometry C,2019.0,135951.88,17660.0,,,,,316.0,
Geely,Geometry C,2018.0,103445.98,3135.0,,,,,394.0,
Geely,Geometry C,2022.0,127319.32,7347.0,,,,,468.0,
Geely,Geometry C,2018.0,101941.64,313.0,,,,,506.0,
Geely,Geometry C,2018.0,123331.11,18411.0,,,,,902.0,
Geely,Geometry C,2020.0,59102.0,6039.0,,,,,1145.0,
Geely,Geometry C,2018.0,33684.61,15556.0,,,,,1153.0,
Geely,Geometry C,2024.0,45221.98,8335.0,,,,,1419.0,
Geely,Geometry C,2022.0,90747.84,14514.0,,,,,1506.0,
Geely,Geometry C,2021.0,139942.8,14060.0,,,,,1662.0,
Geely,Geometry C,2020.0,91770.46,18872.0,,,,,1730.0,
Geely,Geometry C,2023.0,136559.93,13329.0,,,,,1770.0,
Geely,Geometry C,2019.0,91408.33,11070.0,,,,,1837.0,
Geely,Geometry C,2018.0,104276.36,16760.0,,,,,2084.0,
Geely,Geometry C,2020.0,122958.34,17177.0,,,,,2143.0,
Geely,Geometry C,2018.0,68994.09,3031.0,,,,,2227.0,
Geely,Geometry C,2021.0,57512.19,421.0,,,,,2435.0,
Geely,Geometry C,2017.0,130182.07,4611.0,,,,,2714.0,
Geely,Geometry C,2023.0,72506.7,6097.0,,,,,2873.0,
Chevrolet,Bolt EUV,2022.0,105571.85,13931.0,,,,,30.0,
Chevrolet,Bolt EUV,2022.0,54812.89,10619.0,,,,,274.0,
Chevrolet,Bolt EUV,2018.0,36544.56,9998.0,,,,,330.0,
Chevrolet,Bolt EUV,2019.0,81638.74,18374.0,,,,,680.0,
Chevrolet,Bolt EUV,2015.0,111883.34,11681.0,,,,,696.0,
Chevrolet,Bolt EUV,2017.0,115656.38,5060.0,,,,,794.0,
Chevrolet,Bolt EUV,2015.0,45744.07,6355.0,,,,,1206.0,
Chevrolet,Bolt EUV,2023.0,142172.56,15512.0,,,,,1501.0,
Chevrolet,Bolt EUV,2023.0,45901.75,10853.0,,,,,1693.0,
Chevrolet,Bolt EUV,2022.0,132097.15,5299.0,,,,,2983.0,
Porsche,Cayenne Electric (upcoming),2015.0,126169.99,16540.0,,,,,31.0,
Porsche,Cayenne Electric (upcoming),2025.0,88757.04,15879.0,,,,,171.0,
Porsche,Cayenne Electric (upcoming),2015.0,87358.68,1951.0,,,,,206.0,
Porsche,Cayenne Electric (upcoming),2021.0,78071.11,8845.0,,,,,296.0,
Porsche,Cayenne Electric (upcoming),2024.0,62310.05,19014.0,,,,,372.0,
Porsche,Cayenne Electric (upcoming),2023.0,124476.63,19703.0,,,,,507.0,
Porsche,Cayenne Electric (upcoming),2022.0,143482.48,7119.0,,,,,539.0,
Porsche,Cayenne Electric (upcoming),2019.0,72144.08,19862.0,,,,,855.0,
Porsche,Cayenne Electric (upcoming),2022.0,127893.74,8211.0,,,,,981.0,
Porsche,Cayenne Electric (upcoming),2018.0,145106.21,9522.0,,,,,1033.0,
Porsche,Cayenne Electric (upcoming),2025.0,53082.92,14510.0,,,,,1271.0,
Porsche,Cayenne Electric (upcoming),2022.0,80426.79,5900.0,,,,,1431.0,
Porsche,Cayenne Electric (upcoming),2015.0,119981.51,18410.0,,,,,1917.0,
Porsche,Cayenne Electric (upcoming),2016.0,137598.53,8560.0,,,,,2611.0,
Porsche,Cayenne Electric (upcoming),2022.0,32604.25,9422.0,,,,,2641.0,
Porsche,Cayenne Electric (upcoming),2015.0,44414.92,10884.0,,,,,2975.0,
Lamborghini,Lanzador (upcoming EV),2017.0,130783.55,9362.0,,,,,32.0,
Lamborghini,Lanzador (upcoming EV),2020.0,116554.12,9060.0,,,,,44.0,
Lamborghini,Lanzador (upcoming EV),2022.0,58027.49,12651.0,,,,,58.0,
Lamborghini,Lanzador (upcoming EV),2016.0,80379.07,538.0,,,,,99.0,
Lamborghini,Lanzador (upcoming EV),2021.0,31169.07,10345.0,,,,,297.0,
Lamborghini,Lanzador (upcoming EV),2020.0,107983.86,14645.0,,,,,299.0,
Lamborghini,Lanzador (upcoming EV),2017.0,43125.84,5121.0,,,,,435.0,
Lamborghini,Lanzador (upcoming EV),2016.0,32234.74,9981.0,,,,,502.0,
Lamborghini,Lanzador (upcoming EV),2017.0,58908.19,957.0,,,,,568.0,
Lamborghini,Lanzador (upcoming EV),2020.0,93341.33,4289.0,,,,,575.0,
Lamborghini,Lanzador (upcoming EV),2016.0,47559.56,3440.0,,,,,587.0,
Lamborghini,Lanzador (upcoming EV),2023.0,38125.02,4224.0,,,,,606.0,
Lamborghini,Lanzador (upcoming EV),2025.0,143759.71,2640.0,,,,,700.0,
Lamborghini,Lanzador (upcoming EV),2021.0,135627.14,17145.0,,,,,746.0,
Lamborghini,Lanzador (upcoming EV),2020.0,95139.44,18077.0,,,,,877.0,
Lamborghini,Lanzador (upcoming EV),2018.0,111029.12,12719.0,,,,,930.0,
Lamborghini,Lanzador (upcoming EV),2018.0,103955.6,4081.0,,,,,949.0,
Lamborghini,Lanzador (upcoming EV),2021.0,39245.7,12089.0,,,,,957.0,
Lamborghini,Lanzador (upcoming EV),2022.0,80986.36,6431.0,,,,,1019.0,
Lamborghini,Lanzador (upcoming EV),2021.0,31722.61,956.0,,,,,1144.0,
Lamborghini,Lanzador (upcoming EV),2020.0,118433.6,13732.0,,,,,1198.0,
Lamborghini,Lanzador (upcoming EV),2016.0,124356.21,1038.0,,,,,1364.0,
Lamborghini,Lanzador (upcoming EV),2015.0,81408.56,16685.0,,,,,1440.0,
Lamborghini,Lanzador (upcoming EV),2018.0,100146.78,11665.0,,,,,1556.0,
Lamborghini,Lanzador (upcoming EV),2024.0,142713.07,10852.0,,,,,1776.0,
Lamborghini,Lanzador (upcoming EV),2023.0,100811.01,3048.0,,,,,1846.0,
Lamborghini,Lanzador (upcoming EV),2023.0,43083.57,12319.0,,,,,1947.0,
Lamborghini,Lanzador (upcoming EV),2017.0,37452.3,991.0,,,,,1996.0,
Lamborghini,Lanzador (upcoming EV),2016.0,136923.23,6618.0,,,,,2050.0,
Lamborghini,Lanzador (upcoming EV),2016.0,86913.93,9612.0,,,,,2140.0,
Lamborghini,Lanzador (upcoming EV),2023.0,103792.59,14837.0,,,,,2179.0,
Lamborghini,Lanzador (upcoming EV),2019.0,149519.96,18892.0,,,,,2184.0,
Lamborghini,Lanzador (upcoming EV),2017.0,91354.71,17998.0,,,,,2244.0,
Lamborghini,Lanzador (upcoming EV),2018.0,83739.72,8075.0,,,,,2376.0,
Lamborghini,Lanzador (upcoming EV),2025.0,70018.84,3419.0,,,,,2383.0,
Lamborghini,Lanzador (upcoming EV),2015.0,78879.86,2351.0,,,,,2427.0,
Lamborghini,Lanzador (upcoming EV),2025.0,149429.51,7034.0,,,,,2447.0,
Lamborghini,Lanzador (upcoming EV),2018.0,90313.64,4476.0,,,,,2451.0,
Lamborghini,Lanzador (upcoming EV),2020.0,148103.98,19009.0,,,,,2864.0,
Lamborghini,Lanzador (upcoming EV),2016.0,49573.14,8050.0,,,,,2912.0,
Toyota,Lexus RZ,2020.0,113273.98,2040.0,,,,,33.0,
Toyota,Lexus RZ,2020.0,65826.7,11309.0,,,,,57.0,
Toyota,Lexus RZ,2017.0,89866.99,17229.0,,,,,202.0,
Toyota,Lexus RZ,2016.0,52733.96,1634.0,,,,,670.0,
Toyota,Lexus RZ,2018.0,132457.76,15969.0,,,,,897.0,
Toyota,Lexus RZ,2025.0,61527.08,15614.0,,,,,917.0,
Toyota,Lexus RZ,2023.0,104705.7,8158.0,,,,,1139.0,
Toyota,Lexus RZ,2019.0,146872.57,427.0,,,,,1205.0,
Toyota,Lexus RZ,2024.0,115315.97,14262.0,,,,,1244.0,
Toyota,Lexus RZ,2022.0,135172.73,5705.0,,,,,1608.0,
Toyota,Lexus RZ,2021.0,72661.41,13049.0,,,,,1851.0,
Toyota,Lexus RZ,2021.0,92624.27,13245.0,,,,,1891.0,
Toyota,Lexus RZ,2021.0,112639.94,10668.0,,,,,2082.0,
Toyota,Lexus RZ,2021.0,47929.64,18961.0,,,,,2110.0,
Toyota,Lexus RZ,2024.0,111842.89,10998.0,,,,,2138.0,
Toyota,Lexus RZ,2017.0,99103.63,18160.0,,,,,2386.0,
Toyota,Lexus RZ,2022.0,90291.01,8957.0,,,,,2723.0,
Toyota,Lexus RZ,2020.0,50283.87,8401.0,,,,,2832.0,
Toyota,Lexus RZ,2023.0,35151.2,13036.0,,,,,2984.0,
Li Auto,MEGA,2024.0,143129.0,7226.0,,,,,34.0,
Li Auto,MEGA,2023.0,101497.74,18486.0,,,,,134.0,
Li Auto,MEGA,2017.0,99318.14,5301.0,,,,,284.0,
Li Auto,MEGA,2015.0,54142.46,3730.0,,,,,352.0,
Li Auto,MEGA,2025.0,30948.27,17839.0,,,,,486.0,
Li Auto,MEGA,2016.0,148237.05,32.0,,,,,503.0,
Li Auto,MEGA,2024.0,67400.02,4830.0,,,,,518.0,
Li Auto,MEGA,2020.0,34659.23,11422.0,,,,,556.0,
Li Auto,MEGA,2015.0,46870.27,9612.0,,,,,684.0,
Li Auto,MEGA,2019.0,96355.88,14868.0,,,,,706.0,
Li Auto,MEGA,2015.0,40469.15,3965.0,,,,,934.0,
Li Auto,MEGA,2016.0,146253.04,13127.0,,,,,1116.0,
Li Auto,MEGA,2018.0,49543.12,2624.0,,,,,1445.0,
Li Auto,MEGA,2020.0,52921.07,5597.0,,,,,1540.0,
Li Auto,MEGA,2019.0,87602.22,2892.0,,,,,1753.0,
Li Auto,MEGA,2015.0,144633.73,19236.0,,,,,2042.0,
Li Auto,MEGA,2020.0,82328.55,15890.0,,,,,2696.0,
Volvo,EX30,2021.0,130860.68,14044.0,,,,,35.0,
Volvo,EX30,2017.0,43585.32,14462.0,,,,,173.0,
Volvo,EX30,2020.0,113553.37,2117.0,,,,,551.0,
Volvo,EX30,2017.0,112573.85,7229.0,,,,,611.0,
Volvo,EX30,2018.0,72780.18,7483.0,,,,,797.0,
Volvo,EX30,2017.0,49202.16,2743.0,,,,,1274.0,
Volvo,EX30,2025.0,93470.93,19024.0,,,,,1310.0,
Volvo,EX30,2024.0,75165.67,618.0,,,,,1391.0,
Volvo,EX30,2020.0,110195.57,7398.0,,,,,1833.0,
Volvo,EX30,2017.0,89006.23,13525.0,,,,,1890.0,
Volvo,EX30,2018.0,119024.29,18387.0,,,,,2489.0,
Volvo,EX30,2025.0,111062.28,16449.0,,,,,2852.0,
Volvo,EX30,2025.0,137131.24,13949.0,,,,,2886.0,
Volvo,EX30,2015.0,119074.24,13137.0,,,,,2965.0,
Changan,SL03,2015.0,121347.56,635.0,,,,,36.0,
Changan,SL03,2022.0,79671.62,13683.0,,,,,146.0,
Changan,SL03,2016.0,100937.82,8084.0,,,,,760.0,
Changan,SL03,2015.0,143487.81,12769.0,,,,,820.0,
Changan,SL03,2025.0,71128.46,10833.0,,,,,969.0,
Changan,SL03,2020.0,127306.22,17140.0,,,,,1320.0,
Changan,SL03,2020.0,141666.25,18350.0,,,,,1363.0,
Changan,SL03,2017.0,126154.66,5372.0,,,,,1499.0,
Changan,SL03,2022.0,38038.16,4607.0,,,,,1826.0,
Changan,SL03,2018.0,59552.8,1653.0,,,,,1870.0,
Changan,SL03,2023.0,31219.1,7479.0,,,,,2009.0,
Changan,SL03,2017.0,85296.88,19050.0,,,,,2014.0,
Changan,SL03,2024.0,33064.13,7667.0,,,,,2485.0,
Changan,SL03,2024.0,47377.26,9265.0,,,,,2635.0,
Changan,SL03,2022.0,87195.83,6722.0,,,,,2754.0,
Changan,SL03,2022.0,74523.22,13260.0,,,,,2788.0,
Seat,Avenger,2020.0,49651.9,12997.0,,,,,38.0,
Seat,Avenger,2017.0,107219.19,13874.0,,,,,92.0,
Seat,Avenger,2025.0,95959.52,19667.0,,,,,213.0,
Seat,Avenger,2019.0,128861.26,4384.0,,,,,234.0,
Seat,Avenger,2019.0,114087.16,16309.0,,,,,237.0,
Seat,Avenger,2020.0,61601.96,5848.0,,,,,291.0,
Seat,Avenger,2017.0,39388.15,17668.0,,,,,373.0,
Seat,Avenger,2015.0,120691.72,3454.0,,,,,481.0,
Seat,Avenger,2024.0,45028.37,12903.0,,,,,580.0,
Seat,Avenger,2020.0,48418.97,3604.0,,,,,586.0,
Seat,Avenger,2019.0,39005.06,19118.0,,,,,664.0,
Seat,Avenger,2024.0,127315.84,7474.0,,,,,894.0,
Seat,Avenger,2023.0,34888.49,19277.0,,,,,998.0,
Seat,Avenger,2015.0,78664.8,2126.0,,,,,1112.0,
Seat,Avenger,2017.0,117714.81,17911.0,,,,,1126.0,
Seat,Avenger,2025.0,51868.91,1663.0,,,,,1187.0,
